close_code,breached_reason_code,contact_type,self_service,reopened,has_knowledge_article,reassignment_count,appl_tier,caller_vip,kcs_solution,days_to_resolve,user_dissatisfied,sla_breached,caller_is_employee,priority_is_4,company,group,application
Information Provided / Training,,chat,1,1,0,0.0,Gold,0,,2,0,0,1,1,C49381,G48001,A95921
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,4,1,0,1,1,C49381,G48001,A95921
Information Provided / Training,,chat,1,0,0,2.0,Gold,0,,1,0,0,0,1,C49381,G48001,A95921
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010098240,6,0,0,1,1,C49381,G48001,A95921
No Resolution Action,,self-service,1,0,0,2.0,Gold,0,,6,0,0,1,1,C49381,G48001,A95921
No Resolution Action,,self-service,1,1,0,0.0,Gold,0,,7,1,1,1,1,C49381,G48001,A95921
Information Provided / Training,Received late or Breached,phone,0,1,1,0.0,Gold,0,KB000010118756,5,1,1,1,1,C49381,G48001,A95921
Information Provided / Training,,self-service,1,1,0,2.0,Gold,0,,7,0,1,1,1,C49381,G48001,A95921
No Resolution Action,,self-service,1,0,0,1.0,Gold,0,,0,0,0,1,0,C49381,G48001,A95921
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,6,0,0,1,1,C49381,G48001,A95921
Data Correction,,self-service,1,0,0,0.0,Gold,0,,4,0,0,0,1,C49381,G48001,A95921
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,0,0,0,1,1,C49381,G48001,A95921
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,1,0,0,0,1,C49381,G48001,A95921
Information Provided / Training,,self-service,1,0,0,1.0,Gold,0,,1,0,0,1,0,C49381,G48001,A95921
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,4,0,0,0,1,C49381,G48001,A95921
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,5,0,0,1,1,C49381,G48001,A95921
Information Provided / Training,Received late or Breached,self-service,1,1,0,1.0,Gold,0,,8,0,1,1,1,C49381,G48001,A95921
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,7,0,1,0,1,C49381,G48001,A95921
Information Provided / Training,,chat,1,0,0,2.0,Gold,0,,5,0,0,1,1,C49381,G48001,A95921
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C49381,G48001,A95921
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,4,0,0,1,1,C49381,G48001,A95921
No Resolution Action,,chat,1,0,1,0.0,Gold,0,KB000010116767,6,1,0,1,1,C49381,G48001,A95921
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010091485,4,0,0,1,0,C49381,G48001,A95921
Information Provided / Training,,phone,0,1,0,0.0,Gold,0,,3,1,0,1,1,C49381,G48001,A95921
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,1,C49381,G48001,A95921
Information Provided / Training,Received late or Breached,self-service,1,1,0,1.0,Gold,0,,8,1,1,0,1,C49381,G48001,A95921
No Resolution Action,,phone,0,1,1,0.0,Gold,0,KB000010119149,6,0,1,0,1,C49381,G48001,A95921
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,7,0,0,1,1,C49381,G48001,A95921
Data Correction,,self-service,1,0,0,2.0,Gold,0,,6,0,0,1,1,C49381,G48001,A95921
Environmental Restoration,,self-service,1,0,1,0.0,Gold,0,KB000010108512,0,0,0,0,0,C49381,G48001,A95921
Information Provided / Training,,self-service,1,0,0,1.0,Gold,0,,6,0,0,1,1,C49381,G91361,A95921
Information Provided / Training,Vendor / 3rd Party,self-service,1,1,0,1.0,Gold,0,,15,0,1,1,1,C49381,G91361,A95921
Information Provided / Training,Customer Delay,self-service,1,1,0,1.0,Gold,0,,15,1,1,1,1,C49381,G91361,A95921
Reboot / Restart,,self-service,1,0,0,2.0,Gold,0,,1,0,0,1,1,C49381,G91361,A95921
Reboot / Restart,,self-service,1,0,0,1.0,Gold,0,,2,0,0,1,1,C49381,G91361,A95921
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,5,0,0,1,1,C49381,G91361,A95921
Information Provided / Training,,self-service,1,0,0,3.0,Gold,0,,6,1,0,1,1,C49381,G91361,A95921
Information Provided / Training,,chat,1,0,0,2.0,Gold,0,,0,0,0,1,1,C49381,G91361,A95921
Data Correction,,self-service,1,0,0,2.0,Gold,0,,1,0,0,1,1,C49381,G91361,A95921
Environmental Restoration,,self-service,1,0,0,1.0,Gold,0,,6,0,0,1,1,C49381,G91361,A95921
Reboot / Restart,,self-service,1,0,0,2.0,Gold,0,,0,0,0,1,0,C49381,G91361,A95921
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,1,0,0,0,1,C49381,G91361,A95921
Information Provided / Training,,phone,0,0,0,3.0,Gold,0,,6,1,0,0,1,C49381,G91361,A95921
Information Provided / Training,,self-service,1,0,0,2.0,Gold,0,,6,0,0,1,1,C49381,G91361,A95921
Information Provided / Training,,phone,0,0,1,3.0,Gold,0,KB000010078242,6,0,0,1,1,C49381,G91361,A95921
Information Provided / Training,Customer Delay,self-service,1,1,0,1.0,Gold,0,,8,1,1,1,1,C49381,G91361,A95921
No Resolution Action,,chat,1,0,0,1.0,,0,,1,0,0,1,1,C66554,G17782,A43092
Security Modification,Change Implementation,phone,0,0,0,2.0,,0,,8,0,1,0,1,C66554,G17782,A43092
Security Modification,,chat,1,0,0,1.0,,0,,4,0,0,1,1,C66554,G17782,A43092
Security Modification,Change Implementation,chat,1,0,0,1.0,,0,,5,0,1,1,0,C66554,G17782,A43092
Information Provided / Training,Change Implementation,phone,0,0,1,1.0,,0,KB000010104135,9,0,1,0,0,C66554,G17782,A43092
Security Modification,,phone,0,0,1,0.0,Silver,0,KB000010104220,4,0,1,1,0,C66554,G17782,A43092
Information Provided / Training,Change Implementation,phone,0,1,1,1.0,Silver,0,KB000010101019,8,1,1,1,0,C66554,G17782,A43092
Information Provided / Training,Change Implementation,phone,0,1,1,1.0,,0,KB000010101984,9,1,1,1,1,C66554,G17782,A43092
Security Modification,Change Implementation,chat,1,0,0,1.0,,0,,7,0,0,0,1,C66554,G17782,A43092
Security Modification,,phone,0,0,0,1.0,,0,,4,0,0,0,1,C66554,G17782,A43092
Security Modification,,chat,1,0,0,1.0,,0,,4,0,0,0,1,C66554,G17782,A43092
Information Provided / Training,,chat,1,0,0,2.0,,0,,5,0,0,1,1,C66554,G17782,A43092
Information Provided / Training,,phone,0,0,1,1.0,Silver,0,KB000010104135,6,0,0,1,1,C66554,G17782,A43092
Information Provided / Training,,phone,0,1,1,0.0,Silver,0,KB000010029737,6,1,0,0,1,C66554,G17782,A43092
Information Provided / Training,,self-service,1,0,1,1.0,,0,KB000010104135,0,0,0,0,0,C66554,G17782,A43092
Security Modification,Change Implementation,chat,1,0,0,1.0,,0,,15,0,1,0,1,C66554,G17782,A43092
Information Provided / Training,,phone,0,1,1,3.0,,0,KB000010036966,3,1,0,1,0,C66554,G17782,A43092
Security Modification,Change Implementation,self-service,1,0,1,1.0,Silver,0,KB000010033297,15,0,1,1,0,C66554,G17782,A43092
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,3,0,0,0,0,C66554,G17782,A43092
Security Modification,Change Implementation,chat,1,0,1,1.0,Silver,0,KB000010101984,13,0,1,0,0,C66554,G17782,A43092
Security Modification,Change Implementation,phone,0,0,0,1.0,,0,,10,0,1,0,0,C66554,G17782,A43092
No Resolution Action,,chat,1,0,0,1.0,,0,,4,0,0,0,1,C66554,G17782,A43092
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010104135,0,0,0,0,1,C66554,G17782,A43092
Information Provided / Training,,chat,1,0,0,0.0,Silver,0,,3,1,0,1,0,C66554,G17782,A43092
Information Provided / Training,,phone,0,1,1,1.0,Silver,0,KB000010101984,2,1,0,0,0,C66554,G17782,A43092
Information Provided / Training,Change Implementation,self-service,1,0,0,0.0,Silver,0,,8,0,1,1,0,C66554,G17782,A20410
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,6,1,1,1,0,C66554,G17782,A20410
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,4,0,1,1,0,C66554,G17782,A20410
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,2,1,0,1,0,C66554,G17782,A20410
Information Provided / Training,,phone,0,0,1,1.0,Silver,0,KB000010097150,5,0,0,1,1,C66554,G17782,A20410
Information Provided / Training,,phone,0,0,0,0.0,Silver,0,,0,0,0,1,0,C66554,G17782,A20410
Security Modification,Change Implementation,self-service,1,0,0,0.0,Silver,0,,10,0,1,0,0,C66554,G17782,A20410
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,1,0,0,1,0,C66554,G17782,A20410
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,0,0,0,0,0,C66554,G17782,A20410
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,1,0,0,1,0,C66554,G17782,A20410
Information Provided / Training,,chat,1,0,0,1.0,Silver,0,,1,0,0,0,1,C66554,G17782,A20410
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,0,0,0,1,0,C66554,G17782,A20410
Information Provided / Training,,phone,0,0,1,1.0,Silver,0,KB000010113525,4,0,0,1,1,C66554,G17782,A20410
Information Provided / Training,,phone,0,0,1,1.0,Silver,0,KB000010024776,6,1,0,1,1,C66554,G17782,A78801
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,6,0,1,1,0,C66554,G17782,A78801
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,4,0,1,0,0,C66554,G17782,A78801
Security Modification,,chat,1,0,0,1.0,Silver,0,,4,0,0,0,1,C66554,G17782,A78801
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,3,0,0,1,0,C66554,G17782,A78801
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,3,0,0,0,0,C66554,G17782,A78801
Security Modification,,chat,1,0,1,1.0,Silver,0,KB000010033297,7,0,0,0,1,C66554,G17782,A78801
Security Modification,Change Implementation,self-service,1,0,0,0.0,Silver,0,,11,0,1,0,0,C66554,G17782,A78801
Security Modification,Change Implementation,self-service,1,0,0,0.0,Silver,0,,12,0,1,0,0,C66554,G17782,A78801
Information Provided / Training,,phone,0,0,0,2.0,Silver,0,,4,1,0,1,1,C66554,G17782,A78801
No Resolution Action,,chat,1,0,0,0.0,Silver,0,,3,0,0,1,1,C66554,G17782,A78801
Security Modification,,chat,1,0,0,1.0,Silver,0,,3,0,0,1,1,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,0,1.0,Silver,0,,9,1,1,0,1,C66554,G17782,A78393
Security Modification,,chat,1,0,0,0.0,Silver,0,,7,0,0,0,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,1,0,1.0,Silver,0,,3,1,1,0,0,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010113525,1,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,0,1.0,Silver,0,,0,0,0,1,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,1,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,1,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,2,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010104135,1,0,0,0,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,11,0,0,0,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,1,0,0,1,0,C66554,G17782,A78393
Environmental Restoration,,self-service,1,0,0,1.0,Silver,0,,1,0,0,0,0,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,1,1,0,1,0,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,1,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,1,1.0,Silver,0,KB000010102944,2,1,0,1,1,C66554,G17782,A78393
Information Provided / Training,,phone,0,0,1,2.0,Silver,0,KB000010113525,3,0,0,1,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,2,0,0,0,0,C66554,G17782,A78393
Information Provided / Training,,phone,0,1,1,0.0,Silver,0,KB000010033080,14,1,0,0,1,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,0,1.0,Silver,0,,1,0,0,1,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,2.0,Silver,0,KB000010104135,3,0,0,0,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010104135,1,0,0,0,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,3,0,0,0,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,1,1,1.0,Silver,0,KB000010097150,12,1,1,1,1,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010104135,1,0,0,1,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,3,0,0,0,0,C66554,G17782,A78393
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,1,0,0,1,0,C66554,G17782,A78393
Security Modification,Change Implementation,chat,1,0,0,4.0,Silver,0,,13,0,1,0,0,C66554,G17782,A78393
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,7,0,1,0,0,C66554,G17782,A78393
Security Modification,Change Implementation,self-service,1,0,0,1.0,Silver,0,,13,0,1,0,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,1,1.0,Silver,0,KB000010113525,3,0,0,0,1,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,1,1.0,Silver,0,KB000010104135,3,0,0,1,1,C66554,G17782,A78393
No Resolution Action,,chat,1,0,0,2.0,Silver,0,,9,0,1,1,1,C66554,G17782,A78393
Information Provided / Training,,phone,0,0,1,1.0,Silver,0,KB000010028342,13,1,0,1,1,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,0,0.0,Silver,0,,2,0,0,0,1,C66554,G17782,A78393
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,5,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,phone,0,1,1,0.0,Silver,0,KB000010113458,2,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,phone,0,0,0,2.0,Silver,0,,5,0,0,1,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,3,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,1,1.0,Silver,0,KB000010113458,4,0,0,1,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,0,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,phone,0,0,0,1.0,Silver,0,,1,0,0,0,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,3,0,0,1,0,C66554,G17782,A78393
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,2,0,0,0,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,0,1.0,Silver,0,,3,0,0,0,1,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010104135,1,0,0,1,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,2,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,self-service,1,1,1,1.0,Silver,0,KB000010104135,2,0,0,1,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,0,0.0,Silver,0,,1,0,0,1,1,C66554,G17782,A78393
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,3,0,0,0,0,C66554,G17782,A78393
Information Provided / Training,,chat,1,0,0,0.0,Silver,0,,0,0,0,0,1,C66554,G17782,A78393
Security Modification,Change Implementation,self-service,1,0,0,1.0,,0,,4,0,1,1,0,C66554,G17782,A90378
Information Provided / Training,,chat,1,0,1,2.0,Silver,0,KB000010033297,9,1,1,1,1,C66554,G17782,A14497
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,2,0,0,0,0,C66554,G17782,A56330
Security Modification,,self-service,1,0,0,0.0,Silver,0,,4,0,1,0,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,2,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010113458,1,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,1,1,0,1,0,C66554,G17782,A56330
Information Provided / Training,,phone,0,0,1,2.0,Silver,0,KB000010097150,1,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,0,1.0,Silver,0,,1,1,0,1,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010104135,3,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,1,0,1.0,Silver,0,,2,1,0,0,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010104135,2,0,0,0,1,C66554,G17782,A56330
Information Provided / Training,,phone,0,0,1,2.0,Silver,0,KB000010113458,6,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,0,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,1,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,1.0,Silver,0,KB000010113458,2,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,8,0,1,1,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,0,0.0,Silver,0,,1,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,4,0,0,0,0,C66554,G17782,A56330
Information Provided / Training,,phone,0,1,0,1.0,Silver,0,,8,1,0,1,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,0,0.0,Silver,0,,0,0,0,1,1,C66554,G17782,A56330
No Resolution Action,,chat,1,0,0,0.0,Silver,0,,1,0,0,0,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,1,1,0.0,Silver,0,KB000010113525,8,1,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010113458,1,0,0,0,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,0,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,0,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,0,1.0,Silver,0,,6,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,3,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,1,0,0,0,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,0,0.0,Silver,0,,6,0,0,0,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,2,0,0,1,0,C66554,G17782,A56330
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,3,1,0,1,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,1.0,Silver,0,KB000010113525,3,0,0,1,1,C66554,G17782,A56330
No Resolution Action,,self-service,1,0,0,0.0,Silver,0,,6,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,1,0,1.0,Silver,0,,4,1,0,0,1,C66554,G17782,A56330
Environmental Restoration,,chat,1,0,0,1.0,Silver,0,,1,0,0,1,0,C66554,G17782,A56330
Environmental Restoration,,self-service,1,0,0,0.0,Silver,0,,1,0,0,1,0,C66554,G17782,A56330
Environmental Restoration,,chat,1,0,1,0.0,Silver,0,,1,0,0,0,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010104220,6,0,0,0,1,C66554,G17782,A56330
Environmental Restoration,,chat,1,0,0,0.0,Silver,0,,1,0,0,1,0,C66554,G17782,A56330
Environmental Restoration,,phone,0,0,0,1.0,Silver,0,,1,0,0,0,0,C66554,G17782,A56330
Environmental Restoration,,chat,1,0,1,0.0,Silver,0,,1,0,0,0,0,C66554,G17782,A56330
No Resolution Action,,phone,0,0,0,1.0,Silver,0,,3,0,0,0,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010102487,1,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010101984,3,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,1,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,1,0,1.0,Silver,0,,5,1,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,1,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,0,1.0,Silver,0,,5,0,0,0,1,C66554,G17782,A56330
No Resolution Action,,self-service,1,1,0,0.0,Silver,0,,1,1,1,1,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,0,0.0,Silver,0,,2,0,0,0,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,1.0,Silver,0,KB000010113458,5,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,6,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,0,1.0,Silver,0,,4,0,0,1,0,C66554,G17782,A56330
No Resolution Action,,chat,1,1,1,1.0,Silver,0,KB000010113458,12,1,1,0,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,1.0,Silver,0,KB000010113458,2,0,0,0,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,10,0,0,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,3.0,Silver,0,KB000010113458,12,1,0,1,1,C66554,G17782,A56330
Security Modification,,chat,1,0,0,1.0,Silver,0,,5,0,0,0,1,C66554,G17782,A56330
Security Modification,Change Implementation,self-service,1,0,0,1.0,Silver,0,,10,0,1,0,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,1,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104135,6,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,3rd Party or External Event,phone,0,0,0,0.0,Silver,0,,15,0,1,1,1,C66554,G17782,A56330
Information Provided / Training,3rd Party or External Event,phone,0,0,0,1.0,Silver,0,,11,0,0,0,1,C66554,G17782,A56330
Information Provided / Training,3rd Party or External Event,phone,0,0,0,0.0,Silver,0,,15,0,1,0,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,0,1,0.0,Silver,0,KB000010113525,0,0,0,0,1,C66554,G17782,A56330
No Resolution Action,,self-service,1,0,0,1.0,Silver,0,,13,0,0,0,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010104133,3,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,0.0,Silver,0,KB000010104135,2,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,,chat,1,1,0,1.0,Silver,0,,13,1,1,1,1,C66554,G17782,A56330
Information Provided / Training,,chat,1,1,1,1.0,Silver,0,KB000010113525,1,0,0,0,1,C66554,G17782,A56330
Information Provided / Training,,phone,0,0,0,3.0,Silver,0,,4,0,0,1,0,C66554,G17782,A56330
Information Provided / Training,3rd Party or External Event,phone,0,0,0,1.0,Silver,0,,8,0,1,1,1,C66554,G17782,A56330
Information Provided / Training,,self-service,1,0,1,1.0,Silver,0,KB000010113525,1,0,0,0,0,C66554,G17782,A56330
